finish_time,type,wave_id,is_delayed,date,workstation,total_in_wave,deadline_ts
2025-07-01 14:54:38,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 13:16:11,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 14:55:33,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 14:55:56,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 14:55:07,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 14:55:49,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:16:35,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 13:16:59,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 13:16:36,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 13:16:52,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 14:55:29,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 14:55:59,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 13:17:14,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 14:55:30,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 13:17:27,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 13:17:38,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 14:56:11,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 14:56:53,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 14:56:30,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 14:56:11,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 14:56:36,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 13:17:24,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 13:18:06,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 13:17:47,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 14:56:06,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:17:34,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 14:57:20,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 14:56:55,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 13:17:32,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 14:57:52,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 14:57:03,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 14:57:09,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:17:43,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 14:57:15,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 14:57:47,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 13:17:59,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 13:18:12,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 14:57:45,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 14:57:48,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 14:58:06,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 14:57:45,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 14:58:09,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:18:41,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 14:58:35,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 14:58:39,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 14:59:36,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 13:17:56,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 13:18:54,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 14:58:41,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 14:58:52,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:18:42,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 14:59:10,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 14:59:37,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 14:58:45,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 14:59:36,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 14:59:24,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 13:18:32,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 13:18:06,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 13:18:36,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 14:59:11,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 14:59:18,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 15:00:11,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 14:59:58,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 14:59:47,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 15:00:35,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 13:19:29,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 15:00:03,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 15:00:11,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 13:19:30,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 13:18:51,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 13:19:20,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 15:00:28,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:19:32,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 15:01:04,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 13:19:18,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 15:01:06,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 13:19:04,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 13:19:36,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 13:19:51,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 13:19:54,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 13:19:53,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 13:20:33,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 13:20:38,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 15:01:12,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 15:01:26,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 15:00:20,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:19:39,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 13:20:25,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 13:20:09,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 15:00:54,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 15:01:09,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 15:01:28,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:21:09,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 15:01:42,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:20:44,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 15:01:35,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 15:01:50,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 13:20:37,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 15:01:36,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 13:20:31,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 13:20:28,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 15:02:12,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 15:01:54,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 13:21:42,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 13:21:09,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 15:02:11,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 13:21:46,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 15:01:51,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 15:01:36,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:21:03,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 15:02:55,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 13:21:10,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 15:02:07,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:22:11,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 15:02:13,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:21:07,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 15:03:43,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 13:21:49,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 15:03:00,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 13:22:05,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 15:02:59,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 13:21:45,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 13:22:00,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 15:03:17,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 13:22:15,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 13:22:49,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 15:03:01,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 15:03:23,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:22:49,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 13:22:11,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 13:22:17,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 15:03:00,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 15:03:42,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 15:03:41,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 13:22:32,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 15:03:36,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 15:04:34,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 13:22:36,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 13:22:43,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 13:23:09,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 15:03:52,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:23:24,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 15:04:46,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 13:23:35,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 15:04:23,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:24:00,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 15:03:51,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 13:23:50,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 13:23:17,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 13:23:24,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 15:04:06,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 15:04:47,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 15:04:20,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 15:04:19,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:23:49,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 13:23:51,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 13:24:13,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 13:24:06,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 15:05:13,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 13:24:09,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 13:24:49,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 13:24:16,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 15:04:43,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 15:04:34,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 15:05:11,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 13:25:01,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 13:24:28,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 15:05:09,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 15:05:24,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 15:06:13,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 15:05:16,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 13:24:51,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 15:05:25,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 13:24:41,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 13:25:29,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 13:24:48,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 13:25:19,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 13:25:41,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 15:05:24,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 15:05:58,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 13:25:25,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 13:25:44,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 15:05:53,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 15:06:36,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:25:51,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 15:05:57,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 13:25:33,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 15:06:01,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 15:06:22,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 15:06:35,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 13:25:52,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 15:06:21,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 13:26:37,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 15:06:58,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 13:26:32,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 15:06:55,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 13:25:45,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 15:06:12,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 13:26:07,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 15:06:21,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:26:09,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 13:26:24,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 13:26:23,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 13:26:27,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 15:07:09,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 15:07:09,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 15:07:16,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 13:26:39,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 13:26:55,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 13:27:00,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 15:07:19,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 15:08:10,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:27:49,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 13:27:12,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 13:27:09,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 13:27:09,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 13:27:16,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 13:27:22,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 13:28:13,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 15:07:37,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:28:06,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 13:27:35,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 15:08:01,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 13:27:51,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 15:09:07,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 13:28:14,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 15:08:18,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 15:08:17,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 15:07:49,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 13:27:46,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 15:08:34,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 15:08:26,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:28:19,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 13:28:24,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 15:08:30,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 15:08:51,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 13:28:27,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 13:29:03,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 15:08:53,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:28:53,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 15:08:58,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 13:28:57,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 15:09:46,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 15:08:47,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 15:08:56,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 15:09:41,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 15:10:07,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 15:09:38,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 13:29:03,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 15:10:04,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 13:28:37,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 15:09:46,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 15:09:51,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 15:09:53,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 13:28:26,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 13:29:17,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 13:29:10,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 15:10:48,PICKING,W_20250701_1730,N,2025-07-01,WS_12,4887,1751391000
2025-07-01 13:29:46,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 13:29:01,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 13:30:00,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 13:30:03,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 13:29:43,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 13:29:41,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 13:29:47,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 13:30:25,PICKING,W_20250701_1730,N,2025-07-01,WS_8,4887,1751391000
2025-07-01 15:10:09,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 15:10:04,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 13:30:25,PICKING,W_20250701_1730,N,2025-07-01,WS_4,4887,1751391000
2025-07-01 13:30:35,PICKING,W_20250701_1730,N,2025-07-01,WS_2,4887,1751391000
2025-07-01 15:10:50,PICKING,W_20250701_1730,N,2025-07-01,WS_15,4887,1751391000
2025-07-01 13:30:34,PICKING,W_20250701_1730,N,2025-07-01,WS_3,4887,1751391000
2025-07-01 13:30:24,PICKING,W_20250701_1730,N,2025-07-01,WS_6,4887,1751391000
2025-07-01 15:10:21,PICKING,W_20250701_1730,N,2025-07-01,WS_13,4887,1751391000
2025-07-01 15:11:45,PICKING,W_20250701_1730,N,2025-07-01,WS_9,4887,1751391000
2025-07-01 13:30:58,PICKING,W_20250701_1730,N,2025-07-01,WS_7,4887,1751391000
2025-07-01 15:10:39,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 13:31:05,PICKING,W_20250701_1730,N,2025-07-01,WS_1,4887,1751391000
2025-07-01 15:10:09,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
2025-07-01 15:10:15,PICKING,W_20250701_1730,N,2025-07-01,WS_10,4887,1751391000
2025-07-01 15:11:19,PICKING,W_20250701_1730,N,2025-07-01,WS_14,4887,1751391000
2025-07-01 15:11:15,PICKING,W_20250701_1730,N,2025-07-01,WS_11,4887,1751391000
2025-07-01 13:31:15,PICKING,W_20250701_1730,N,2025-07-01,WS_5,4887,1751391000
2025-07-01 15:11:01,PICKING,W_20250701_1730,N,2025-07-01,WS_16,4887,1751391000
